invoice_id,vendor_id,vendor_name,vendor_address,vendor_tax_id,vendor_bank_routing,vendor_contact,department,invoice_amount,billing_code,invoice_date,approval_timestamp,approver_id,payment_status,fraud_label,signal_embedded
INV-0007322,VND-0055,York Technologies,"4658 Market St, Chicago, IL 20735",70-1325197,904258674,Charles Smith,Operations,1466.66,OPS-024,2023-06-15,2023-06-17 16:00:00,APR-302,paid,clean,
INV-0007323,VND-0068,Lumen Group,"5052 Main St, Philadelphia, PA 26591",45-1763626,158546865,Charles Jones,Marketing,2815.59,MKT-014,2024-12-25,2024-12-28 00:00:00,APR-201,paid,clean,
INV-0007324,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,1825.81,FIN-050,2023-10-21,2023-10-22 15:00:00,APR-601,pending,clean,
INV-0007325,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,1275.51,MKT-011,2024-11-06,2024-11-08 17:00:00,APR-202,paid,clean,
INV-0007326,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,1651.39,LEG-060,2024-07-27,2024-07-30 06:00:00,APR-701,paid,clean,
INV-0007327,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,6391.38,MKT-013,2024-12-12,2024-12-13 03:00:00,APR-202,paid,clean,
INV-0007328,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,11334.43,IT-007,2023-01-12,2023-01-15 07:00:00,APR-102,paid,clean,
INV-0007329,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,9217.56,FIN-050,2023-09-02,2023-09-05 13:00:00,APR-601,pending,clean,
INV-0007330,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,2730.79,LEG-061,2024-11-13,2024-11-16 09:00:00,APR-701,paid,clean,
INV-0007331,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,7160.59,HR-043,2024-12-01,2024-12-04 12:00:00,APR-501,pending,clean,
INV-0007332,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,8965.02,FIN-050,2024-05-26,2024-05-28 08:00:00,APR-601,paid,clean,
INV-0007333,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,4494.15,FIN-052,2023-08-12,2023-08-13 11:00:00,APR-601,paid,clean,
INV-0007334,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,775.96,FAC-031,2023-09-22,2023-09-24 16:00:00,APR-401,paid,clean,
INV-0007335,VND-0041,Jasper Associates,"5167 Market St, Seattle, WA 62743",99-5960271,695295870,Michael Brown,Finance,1341.24,FIN-051,2024-08-17,2024-08-18 14:00:00,APR-601,pending,clean,
INV-0007336,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,3365.05,FIN-050,2023-09-20,2023-09-24 11:00:00,APR-601,pending,clean,
INV-0007337,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,3024.03,HR-040,2023-09-09,2023-09-11 21:00:00,APR-502,paid,clean,
INV-0007338,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,1071.66,LEG-062,2024-10-06,2024-10-08 16:00:00,APR-701,paid,clean,
INV-0007339,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,4579.61,IT-004,2024-12-29,2024-12-31 16:00:00,APR-103,pending,clean,
INV-0007340,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,4995.67,OPS-022,2023-11-13,2023-11-14 23:00:00,APR-303,pending,clean,
INV-0007341,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,10090.41,LEG-062,2023-08-25,2023-08-27 05:00:00,APR-701,paid,clean,
INV-0007342,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,11205.04,OPS-021,2023-03-17,2023-03-18 23:00:00,APR-302,pending,clean,
INV-0007343,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,7623.21,MKT-015,2023-09-25,2023-09-27 08:00:00,APR-201,paid,clean,
INV-0007344,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,1230.39,HR-042,2024-12-19,2024-12-21 15:00:00,APR-502,pending,clean,
INV-0007345,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,19398.3,LEG-061,2023-02-18,2023-02-21 19:00:00,APR-701,pending,clean,
INV-0007346,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,30955.77,LEG-061,2023-04-28,2023-04-29 11:00:00,APR-701,pending,clean,
INV-0007347,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,3813.83,FIN-050,2024-08-14,2024-08-18 00:00:00,APR-601,pending,clean,
INV-0007348,VND-9020,Union Group,"4452 Commerce Blvd, Houston, TX 17816",31-6160869,738923667,Anthony Martin,IT,14198.96,IT-007,2024-04-13,2024-04-15 03:00:00,APR-101,paid,fraud,new_vendor_ramp
INV-0007349,VND-0053,Vertex Technologies,"2804 Enterprise Ave, New York, NY 91560",78-1452421,523076025,Daniel Anderson,Finance,2724.15,FIN-050,2024-05-17,2024-05-19 18:00:00,APR-601,paid,clean,
INV-0007350,VND-0047,Delta Enterprises,"2284 Enterprise Ave, Philadelphia, PA 83259",86-6323376,910943524,Thomas Anderson,Legal,22291.61,LEG-062,2024-04-09,2024-04-12 00:00:00,APR-701,paid,clean,
INV-0007351,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,35998.01,MKT-013,2024-01-21,2024-01-22 07:00:00,APR-201,paid,clean,
INV-0007352,VND-0003,Apex Group,"7024 Tech Way, Chicago, IL 30379",37-6647119,209747451,Robert Miller,Legal,43388.2,LEG-062,2024-04-08,2024-04-11 03:00:00,APR-701,pending,clean,
INV-0007353,VND-0021,Global Associates,"7450 Commerce Blvd, Atlanta, GA 34050",45-8761611,368227631,Paul Johnson,Marketing,3682.9,MKT-010,2024-03-14,2024-03-18 06:00:00,APR-201,pending,clean,
INV-0007354,VND-0052,Nova Associates,"9047 Industrial Pkwy, Columbus, OH 38760",44-8312114,621454127,James Miller,Legal,10644.96,LEG-060,2024-01-19,2024-01-23 13:00:00,APR-701,paid,clean,
INV-0007355,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,758.39,MKT-013,2023-02-14,2023-02-18 01:00:00,APR-201,pending,clean,
INV-0007356,VND-0007,Union Group,"8851 Industrial Pkwy, New York, NY 70589",58-5528972,787194506,Anthony Wilson,HR,26956.61,HR-040,2023-06-06,2023-06-09 08:00:00,APR-502,pending,clean,
INV-0007357,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,2573.79,LEG-060,2024-09-02,2024-09-03 14:00:00,APR-701,pending,clean,
INV-0007358,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,16263.42,OPS-021,2024-03-20,2024-03-23 13:00:00,APR-301,paid,clean,
INV-0007359,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,24768.08,MKT-015,2023-05-09,2023-05-10 15:00:00,APR-202,paid,clean,
INV-0007360,VND-9010,Omega Consulting,"9742 Market St, Chicago, IL 84531",89-2010496,754586204,Anthony Johnson,Operations,8697.7,OPS-021,2023-12-25,2023-12-26 22:00:00,APR-301,paid,fraud,sub_threshold_batching
INV-0007361,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,12428.83,FAC-032,2024-12-21,2024-12-23 15:00:00,APR-401,paid,clean,
INV-0007362,VND-0009,Union Enterprises,"6582 Enterprise Ave, New York, NY 44718",27-5137722,899925830,Charles Wilson,Marketing,10299.63,MKT-015,2024-12-12,2024-12-15 05:00:00,APR-201,paid,clean,
INV-0007363,VND-0041,Jasper Associates,"5167 Market St, Seattle, WA 62743",99-5960271,695295870,Michael Brown,Finance,7046.95,FIN-051,2024-01-04,2024-01-07 14:00:00,APR-601,paid,clean,
INV-0007364,VND-0035,Nova Corp,"2632 Industrial Pkwy, New York, NY 33206",62-1415846,292587044,Anthony Garcia,HR,3426.97,HR-043,2024-03-11,2024-03-12 00:00:00,APR-501,pending,clean,
INV-0007365,VND-0049,Peak Partners,"4599 Enterprise Ave, Houston, TX 47450",40-5558623,460613550,Richard Wilson,HR,4623.2,HR-040,2023-12-02,2023-12-04 03:00:00,APR-501,pending,clean,
INV-0007366,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,791.31,IT-003,2024-05-20,2024-05-23 15:00:00,APR-101,pending,clean,
INV-0007367,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,2308.22,MKT-015,2024-06-05,2024-06-07 18:00:00,APR-201,paid,clean,
INV-0007368,VND-0001,Delta Solutions,"4606 Industrial Pkwy, Miami, FL 28289",23-2458591,734036506,Joseph Smith,Finance,4914.21,FIN-050,2024-05-18,2024-05-22 02:00:00,APR-601,paid,clean,
INV-0007369,VND-0008,Key Solutions,"3852 Main St, Seattle, WA 62581",44-2110460,326541099,Daniel Moore,Finance,30836.11,FIN-050,2024-09-08,2024-09-10 03:00:00,APR-601,paid,clean,
INV-0007370,VND-0039,Nova Systems,"5239 Market St, Charlotte, NC 77033",24-7462506,719106699,William Jones,HR,10926.81,HR-042,2023-10-05,2023-10-08 20:00:00,APR-501,paid,clean,
INV-0007371,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,8929.7,OPS-024,2024-05-05,2024-05-07 23:00:00,APR-302,pending,clean,
INV-0007372,VND-0050,Edge Partners,"6375 Commerce Blvd, Miami, FL 18418",63-7838382,455281184,Charles Davis,Marketing,11429.56,MKT-013,2024-01-22,2024-01-25 22:00:00,APR-202,paid,clean,
INV-0007373,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,1285.68,FIN-050,2023-10-05,2023-10-09 02:00:00,APR-601,pending,clean,
INV-0007374,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,1255.43,OPS-021,2023-07-28,2023-07-31 09:00:00,APR-302,pending,clean,
INV-0007375,VND-0042,Metro Group,"9424 Business Dr, Atlanta, GA 81819",10-6098175,408071259,William Miller,Finance,2521.68,FIN-052,2023-10-10,2023-10-13 01:00:00,APR-601,pending,clean,
INV-0007376,VND-0025,Peak Associates,"8801 Commerce Blvd, Los Angeles, CA 76562",20-4117625,173574218,Daniel Johnson,HR,2635.02,HR-040,2024-07-24,2024-07-25 03:00:00,APR-502,pending,clean,
INV-0007377,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,1261.34,OPS-020,2024-11-12,2024-11-16 18:00:00,APR-302,pending,clean,
INV-0007378,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,38470.41,LEG-060,2024-03-19,2024-03-21 14:00:00,APR-701,pending,clean,
INV-0007379,VND-0051,Global Technologies,"6481 Main St, Charlotte, NC 59857",71-1098919,477698143,David Jackson,IT,5874.45,IT-002,2024-07-04,2024-07-06 02:00:00,APR-102,pending,clean,
INV-0007380,VND-0014,York Associates,"109 Tech Way, Columbus, OH 12552",24-7089806,992994062,Mark Jones,HR,4981.04,HR-041,2023-05-24,2023-05-25 03:00:00,APR-501,paid,clean,
INV-0007381,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,14813.87,LEG-062,2024-07-25,2024-07-27 03:00:00,APR-701,paid,clean,
INV-0007382,VND-0024,Wave Enterprises,"2636 Industrial Pkwy, Chicago, IL 38534",17-2022698,903132646,Richard Smith,Finance,3618.54,FIN-052,2024-04-20,2024-04-23 11:00:00,APR-601,paid,clean,
INV-0007383,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,650.82,OPS-020,2024-02-23,2024-02-27 06:00:00,APR-302,paid,clean,
INV-0007384,VND-0059,Vertex Corp,"2083 Main St, Seattle, WA 79827",64-7217147,174041730,Charles Taylor,Legal,7033.31,LEG-062,2024-11-01,2024-11-05 06:00:00,APR-701,paid,clean,
INV-0007385,VND-9012,Apex Technologies,"7481 Enterprise Ave, Chicago, IL 14278",39-5833597,859088046,David Moore,Finance,3151.94,FIN-051,2024-06-08,2024-06-11 00:00:00,APR-601,paid,clean,
INV-0007386,VND-0005,Lumen Corp,"3250 Oak Ave, Los Angeles, CA 96673",39-5855124,185675980,Paul Brown,HR,42898.35,HR-043,2024-04-21,2024-04-25 14:00:00,APR-502,paid,clean,
INV-0007387,VND-0011,Delta Group,"2721 Market St, Charlotte, NC 18326",59-7402509,739830322,Thomas Wilson,Legal,4745.61,LEG-061,2023-07-21,2023-07-25 20:00:00,APR-701,paid,clean,
INV-0007388,VND-0067,Fox Partners,"3645 Enterprise Ave, Chicago, IL 87278",77-5747930,207939087,Paul Brown,Finance,2081.36,FIN-050,2024-03-27,2024-03-29 07:00:00,APR-601,paid,clean,
INV-0007389,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,29288.82,FIN-050,2023-05-05,2023-05-08 02:00:00,APR-601,paid,clean,
INV-0007390,VND-0060,Nova Enterprises,"1829 Market St, Seattle, WA 93307",68-3566765,567600762,Michael Moore,IT,4219.49,IT-001,2023-06-01,2023-06-02 21:00:00,APR-101,pending,clean,
INV-0007391,VND-0040,Nova Solutions,"8618 Industrial Pkwy, Seattle, WA 66531",18-6539837,769108025,Richard Taylor,Finance,44010.43,FIN-050,2024-05-23,2024-05-27 23:00:00,APR-601,pending,clean,
INV-0007392,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,8167.61,FIN-052,2024-06-21,2024-06-25 06:00:00,APR-601,paid,clean,
INV-0007393,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,1248.18,FAC-032,2024-10-22,2024-10-24 13:00:00,APR-401,paid,clean,
INV-0007394,VND-0037,Jasper Partners,"3752 Main St, Miami, FL 62227",52-5674183,174539964,Mark Jones,Operations,11663.3,OPS-023,2023-09-29,2023-10-02 15:00:00,APR-301,paid,clean,
INV-0007395,VND-0029,Lumen Services,"4102 Tech Way, Chicago, IL 30676",66-6075395,756783995,Mark Taylor,Marketing,20827.51,MKT-014,2024-11-13,2024-11-14 03:00:00,APR-202,paid,clean,
INV-0007396,VND-0034,Blue Consulting,"6074 Main St, Seattle, WA 37535",97-5186414,816114302,Robert Garcia,Marketing,746.48,MKT-012,2023-06-02,2023-06-06 00:00:00,APR-201,paid,clean,
INV-0007397,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,2048.19,FAC-032,2023-11-18,2023-11-22 14:00:00,APR-401,paid,clean,
INV-0007398,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,2981.29,OPS-023,2023-10-13,2023-10-16 11:00:00,APR-301,paid,clean,
INV-0007399,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,789.55,FIN-052,2023-02-21,2023-02-23 21:00:00,APR-601,paid,clean,
INV-0007400,VND-0010,Summit Technologies,"9660 Market St, Seattle, WA 38746",27-9548432,629908599,Robert Jackson,Finance,754.6,FIN-052,2024-12-19,2024-12-23 15:00:00,APR-601,pending,clean,
INV-0007401,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,524.37,FAC-033,2023-03-02,2023-03-03 10:00:00,APR-401,paid,clean,
INV-0007402,VND-0046,Horizon Group,"190 Oak Ave, Atlanta, GA 38683",32-9689889,598806645,James Wilson,Facilities,545.02,FAC-031,2024-06-21,2024-06-24 18:00:00,APR-401,paid,clean,
INV-0007403,VND-9010,Omega Consulting,"9742 Market St, Chicago, IL 84531",89-2010496,754586204,Anthony Johnson,Operations,8706.37,OPS-020,2024-01-02,2024-01-03 22:00:00,APR-301,paid,fraud,sub_threshold_batching
INV-0007404,VND-0021,Global Associates,"7450 Commerce Blvd, Atlanta, GA 34050",45-8761611,368227631,Paul Johnson,Marketing,24469.56,MKT-013,2024-10-24,2024-10-28 23:00:00,APR-201,pending,clean,
INV-0007405,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,11334.57,LEG-062,2023-10-26,2023-10-30 04:00:00,APR-701,paid,clean,
INV-0007406,VND-0058,Summit Solutions,"5211 Market St, Atlanta, GA 35995",19-5074336,209415691,Anthony Jackson,IT,741.58,IT-008,2024-07-28,2024-07-31 05:00:00,APR-103,pending,clean,
INV-0007407,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,51140.01,IT-002,2024-09-24,2024-09-27 15:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0007408,VND-0013,Ideal Associates,"3027 Oak Ave, Chicago, IL 93748",74-4337174,264109919,Richard Jackson,Finance,534.76,FIN-052,2024-11-19,2024-11-20 09:00:00,APR-601,pending,clean,
INV-0007409,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,32796.18,FIN-051,2024-11-09,2024-11-13 05:00:00,APR-601,pending,clean,
INV-0007410,VND-0009,Union Enterprises,"6582 Enterprise Ave, New York, NY 44718",27-5137722,899925830,Charles Wilson,Marketing,1514.08,MKT-011,2023-12-13,2023-12-16 14:00:00,APR-201,paid,clean,
INV-0007411,VND-0036,Zenith Partners,"4471 Commerce Blvd, Houston, TX 60140",14-8896868,338836384,William Martin,Facilities,1272.7,FAC-033,2023-08-01,2023-08-02 23:00:00,APR-401,pending,clean,
INV-0007412,VND-0022,Rapid Services,"928 Main St, Houston, TX 40982",31-7818496,621453189,Thomas Brown,Legal,9525.99,LEG-062,2023-06-11,2023-06-12 02:00:00,APR-701,pending,clean,
INV-0007413,VND-0026,Horizon Technologies,"2064 Industrial Pkwy, Charlotte, NC 87924",15-2375453,550139320,Matthew Anderson,Legal,34598.9,LEG-061,2024-11-22,2024-11-26 18:00:00,APR-701,paid,clean,
INV-0007414,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,18769.01,OPS-021,2024-04-29,2024-05-02 15:00:00,APR-302,paid,clean,
INV-0007415,VND-0067,Fox Partners,"3645 Enterprise Ave, Chicago, IL 87278",77-5747930,207939087,Paul Brown,Finance,1177.76,FIN-052,2023-11-22,2023-11-26 09:00:00,APR-601,pending,clean,
INV-0007416,VND-0028,York Services,"252 Enterprise Ave, Charlotte, NC 83792",22-2229110,677280546,William Wilson,Operations,682.4,OPS-022,2024-01-20,2024-01-23 22:00:00,APR-301,paid,clean,
INV-0007417,VND-0063,Ideal Systems,"4681 Business Dr, Philadelphia, PA 11330",76-4205394,191926217,William Moore,Legal,544.78,LEG-062,2024-10-31,2024-11-02 07:00:00,APR-701,pending,clean,
INV-0007418,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,739.19,IT-007,2023-06-04,2023-06-08 05:00:00,APR-102,pending,clean,
INV-0007419,VND-0070,Peak Services,"1170 Market St, Columbus, OH 19710",83-1899411,262915636,Michael Jackson,Operations,34714.98,OPS-021,2024-11-27,2024-11-28 23:00:00,APR-303,paid,clean,
INV-0007420,VND-0044,Vertex Services,"4749 Tech Way, Houston, TX 40784",96-6207974,341206079,Mark Brown,Marketing,3607.88,MKT-010,2024-07-05,2024-07-07 09:00:00,APR-202,pending,clean,
INV-0007421,VND-0006,Ideal Enterprises,"6077 Commerce Blvd, Seattle, WA 56566",36-5479144,853573823,Matthew Taylor,Facilities,589.87,FAC-031,2023-08-31,2023-09-02 03:00:00,APR-401,pending,clean,
INV-0007422,VND-0004,Lumen Corp,"4433 Main St, Columbus, OH 80284",25-7350753,184611066,Charles Jones,Operations,15678.85,OPS-022,2024-07-26,2024-07-27 18:00:00,APR-301,paid,clean,
INV-0007423,VND-0027,Key Consulting,"3446 Tech Way, Miami, FL 44814",60-3195773,821221887,Matthew Jones,HR,7628.97,HR-041,2024-09-12,2024-09-13 09:00:00,APR-502,paid,clean,
INV-0007424,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,10917.18,OPS-023,2023-01-18,2023-01-19 19:00:00,APR-301,paid,clean,
INV-0007425,VND-0006,Ideal Enterprises,"6077 Commerce Blvd, Seattle, WA 56566",36-5479144,853573823,Matthew Taylor,Facilities,9099.51,FAC-030,2023-12-12,2023-12-13 12:00:00,APR-401,pending,clean,
INV-0007426,VND-0007,Union Group,"8851 Industrial Pkwy, New York, NY 70589",58-5528972,787194506,Anthony Wilson,HR,10823.29,HR-040,2023-06-29,2023-07-01 03:00:00,APR-501,paid,clean,
INV-0007427,VND-0012,Apex Services,"8897 Business Dr, Seattle, WA 24621",47-8294150,269820594,Thomas Smith,HR,1562.37,HR-041,2024-09-08,2024-09-10 21:00:00,APR-502,pending,clean,
INV-0007428,VND-0065,Vertex Corp,"6146 Enterprise Ave, Philadelphia, PA 79588",54-8138769,900942073,Charles Garcia,Operations,7618.6,OPS-020,2024-12-18,2024-12-22 02:00:00,APR-301,pending,clean,
INV-0007429,VND-0066,Omega Consulting,"5123 Business Dr, Miami, FL 25814",34-6294016,228370927,Anthony Wilson,Finance,35037.04,FIN-051,2024-10-25,2024-10-28 13:00:00,APR-601,pending,clean,
INV-0007430,VND-0020,Nova Technologies,"7751 Main St, Houston, TX 17944",61-6692553,959629660,Paul Johnson,Operations,13850.5,OPS-024,2024-08-26,2024-08-27 00:00:00,APR-303,paid,clean,
INV-0007431,VND-0016,Ideal Associates,"7032 Industrial Pkwy, Philadelphia, PA 36365",49-7693979,821218382,Matthew Garcia,Marketing,17804.97,MKT-012,2024-09-08,2024-09-11 11:00:00,APR-202,pending,clean,
INV-0007432,VND-0018,Union Solutions,"3850 Oak Ave, Los Angeles, CA 53309",19-9626108,355555531,David Taylor,Finance,3098.44,FIN-051,2024-12-21,2024-12-25 18:00:00,APR-601,pending,clean,
INV-0007433,VND-9012,Apex Technologies,"7481 Enterprise Ave, Chicago, IL 14278",39-5833597,859088046,David Moore,Finance,1033.25,FIN-052,2024-11-16,2024-11-19 22:00:00,APR-601,paid,clean,
INV-0007434,VND-9031,Vertex Corp,"9719 Main St, Chicago, IL 85529",15-3939212,605196410,Charles Taylor,IT,72232.15,IT-003,2024-07-29,2024-08-01 00:00:00,APR-103,paid,fraud,benfords_law_violation
INV-0007435,VND-0064,Rapid Partners,"7900 Enterprise Ave, Columbus, OH 12260",21-5936453,337937327,Joseph Moore,Facilities,7686.29,FAC-030,2024-09-05,2024-09-09 15:00:00,APR-401,paid,clean,
INV-0007436,VND-0032,Ideal Solutions,"158 Tech Way, New York, NY 93507",43-3710895,895890631,Thomas Wilson,Legal,3289.52,LEG-061,2024-01-28,2024-01-31 20:00:00,APR-701,paid,clean,
INV-0007437,VND-0040,Nova Solutions,"8618 Industrial Pkwy, Seattle, WA 66531",18-6539837,769108025,Richard Taylor,Finance,3873.98,FIN-051,2023-11-24,2023-11-27 12:00:00,APR-601,pending,clean,
INV-0007438,VND-0038,Quest Technologies,"8885 Tech Way, Los Angeles, CA 25118",43-3995870,723403479,David Smith,Finance,4090.35,FIN-050,2024-04-29,2024-05-03 02:00:00,APR-601,paid,clean,
INV-0007439,VND-0047,Delta Enterprises,"2284 Enterprise Ave, Philadelphia, PA 83259",86-6323376,910943524,Thomas Anderson,Legal,548.3,LEG-061,2024-01-26,2024-01-29 06:00:00,APR-701,paid,clean,
INV-0007440,VND-9021,Summit Consulting,"7295 Oak Ave, Columbus, OH 49857",99-7752972,392322121,Charles Wilson,Operations,31367.97,OPS-023,2024-09-20,2024-09-20 05:00:00,APR-302,paid,fraud,approval_chain_compression
INV-0007441,VND-0019,Rapid Group,"9455 Enterprise Ave, Miami, FL 71993",62-4194548,201281557,Robert Taylor,Marketing,1941.96,MKT-013,2024-06-01,2024-06-04 01:00:00,APR-202,pending,clean,
INV-0007442,VND-0015,Horizon Corp,"1390 Oak Ave, Columbus, OH 19071",78-3109911,237859287,Matthew Davis,IT,590.72,IT-002,2024-01-27,2024-01-31 01:00:00,APR-101,pending,clean,
INV-0007443,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,15223.41,FAC-033,2024-06-06,2024-06-08 18:00:00,APR-401,paid,clean,
INV-0007444,VND-0022,Rapid Services,"928 Main St, Houston, TX 40982",31-7818496,621453189,Thomas Brown,Legal,25422.44,LEG-062,2023-07-29,2023-08-01 00:00:00,APR-701,pending,clean,
INV-0007445,VND-9040,Omega Consulting,"3073 Market St, Columbus, OH 21959",70-6837817,538460431,Richard Garcia,IT,27683.19,IT-008,2024-11-16,2024-11-19 21:00:00,APR-101,paid,fraud,vendor_concentration
INV-0007446,VND-0054,Core Technologies,"2323 Enterprise Ave, New York, NY 16590",43-7360307,451492250,William Davis,IT,27167.47,IT-008,2024-02-25,2024-02-29 10:00:00,APR-103,paid,clean,
INV-0007447,VND-0049,Peak Partners,"4599 Enterprise Ave, Houston, TX 47450",40-5558623,460613550,Richard Wilson,HR,643.3,HR-043,2023-10-20,2023-10-24 02:00:00,APR-502,pending,clean,
INV-0007448,VND-0033,Rapid Solutions,"1932 Oak Ave, New York, NY 81511",14-7194416,725464884,Charles Williams,Facilities,731.68,FAC-030,2023-02-05,2023-02-07 22:00:00,APR-401,pending,clean,
INV-0007449,VND-9012,Apex Technologies,"7481 Enterprise Ave, Chicago, IL 14278",39-5833597,859088046,David Moore,Finance,37463.67,FIN-051,2024-12-29,2025-01-02 00:00:00,APR-601,paid,fraud,period_boundary_spike
INV-0007450,VND-0056,Union Services,"759 Main St, Miami, FL 36130",12-3556551,356135680,Michael Davis,Marketing,24016.74,MKT-011,2024-08-10,2024-08-14 07:00:00,APR-202,paid,clean,
