transaction_id,customer_id,order_amount,discount_code,discount_amount,transaction_status,refund_amount,refunded_at,dispute_status,dispute_reason,dispute_filed_at,delivered_at,created_at,ip_address,device_fingerprint,card_fingerprint,card_bin,card_last4,shipping_address,billing_address,avs_result,product_category,traffic_source,affiliate_id,fraud_label,signal_embedded
TXN-00008252,CUST-001173,125.14,,0.0,succeeded,0.0,,,,,2024-09-28 02:28:00,2024-09-22 02:28:00,175.216.33.128,DEV-259614,CARD-7285882,512345,2779,"8903 Cedar Ln, San Antonio, GA","5336 Park Blvd, New York, GA",N,Home,organic,,clean,
TXN-00008253,CUST-000732,612.56,,0.0,succeeded,0.0,,,,,2025-01-02 08:26:00,2024-12-31 08:26:00,163.120.134.152,DEV-771855,CARD-3680941,411111,9865,"2381 Main St, Philadelphia, FL","5791 Oak Ave, San Antonio, GA",A,Apparel,organic,,clean,
TXN-00008254,CUST-001287,152.55,,0.0,succeeded,0.0,,,,,2024-09-11 20:06:00,2024-09-05 20:06:00,85.70.72.162,DEV-480770,CARD-5491293,411111,9495,"9260 Cedar Ln, San Diego, FL","6179 Cedar Ln, Philadelphia, OH",Z,Garden,organic,,clean,
TXN-00008255,CUST-001414,741.02,,0.0,succeeded,0.0,,,,,2024-02-25 17:30:00,2024-02-19 17:30:00,82.141.251.128,DEV-311888,CARD-9042216,370000,2593,"2702 Elm St, San Jose, GA","6179 Park Blvd, Los Angeles, FL",N,Garden,organic,,clean,
TXN-00008256,CUST-001965,723.4,,0.0,succeeded,0.0,,,,,2024-03-18 02:26:00,2024-03-14 02:26:00,240.46.77.180,DEV-496801,CARD-8239619,424242,3188,"2531 Elm St, Houston, OH","5740 Cedar Ln, Los Angeles, OH",A,Sports,affiliate_001,,clean,
TXN-00008257,CUST-001137,518.62,,0.0,succeeded,0.0,,,,,2025-01-06 18:27:00,2024-12-31 18:27:00,214.253.88.168,DEV-469955,CARD-7754706,512345,1675,"6447 Cedar Ln, San Jose, CA","9825 Elm St, Philadelphia, NY",Y,Food,organic,,clean,
TXN-00008258,CUST-001107,532.6,,0.0,succeeded,0.0,,,,,2024-01-16 13:28:00,2024-01-14 13:28:00,18.3.60.21,DEV-699978,CARD-9238673,341111,7147,"4985 Elm St, Houston, GA","9443 Elm St, San Antonio, IL",Y,Electronics,affiliate_001,,clean,
TXN-00008259,CUST-001202,787.93,,0.0,succeeded,0.0,,,,,2024-04-04 21:18:00,2024-04-02 21:18:00,180.131.83.46,DEV-843695,CARD-1337375,601100,8634,"5584 Main St, San Jose, TX","4651 Park Blvd, New York, NY",Z,Toys,email,,clean,
TXN-00008260,CUST-001830,179.86,,0.0,succeeded,0.0,,,,,2024-05-26 17:01:00,2024-05-24 17:01:00,105.115.98.191,DEV-384066,CARD-6535404,400000,9237,"3461 Oak Ave, Philadelphia, NY","3262 Elm St, San Antonio, NY",Y,Electronics,affiliate_001,,clean,
TXN-00008261,CUST-001592,76.98,,0.0,succeeded,0.0,,,,,2024-11-13 17:25:00,2024-11-08 17:25:00,97.150.94.37,DEV-763476,CARD-8222042,411111,7848,"9989 Oak Ave, Philadelphia, FL","4860 Main St, San Diego, IL",Y,Garden,affiliate_001,,clean,
TXN-00008262,CUST-001441,147.04,,0.0,succeeded,0.0,,,,,2024-07-27 00:50:00,2024-07-25 00:50:00,165.180.80.89,DEV-102075,CARD-4528058,601100,7310,"9838 Park Blvd, San Diego, WA","3279 Oak Ave, San Antonio, OH",Y,Toys,email,,clean,
TXN-00008263,CUST-001363,606.0,,0.0,succeeded,0.0,,,,,2024-12-25 14:34:00,2024-12-19 14:34:00,169.224.121.228,DEV-487621,CARD-7797937,450000,6128,"3393 Oak Ave, New York, IL","5935 Elm St, Philadelphia, OH",Y,Home,organic,,clean,
TXN-00008264,CUST-001412,303.82,,0.0,succeeded,0.0,,,,,2024-11-12 22:25:00,2024-11-06 22:25:00,244.181.142.243,DEV-209460,CARD-2262260,400000,1340,"3536 Oak Ave, Los Angeles, NY","8211 Park Blvd, New York, WA",A,Sports,email,,clean,
TXN-00008265,CUST-001925,50.77,,0.0,succeeded,0.0,,,,,2024-10-12 20:26:00,2024-10-10 20:26:00,186.224.73.245,DEV-569817,CARD-8784357,424242,9268,"7242 Elm St, Los Angeles, WA","6526 Park Blvd, Chicago, TX",Y,Toys,paid_social,,clean,
TXN-00008266,CUST-000967,384.66,,0.0,succeeded,0.0,,,,,2024-10-29 02:45:00,2024-10-23 02:45:00,159.51.237.21,DEV-167095,CARD-3726950,450000,9110,"5133 Cedar Ln, Dallas, FL","6883 Oak Ave, San Jose, CA",Y,Home,affiliate_001,,clean,
TXN-00008267,CUST-001338,638.68,,0.0,succeeded,0.0,,,,,2024-01-10 16:22:00,2024-01-03 16:22:00,84.62.47.119,DEV-853181,CARD-9212198,522222,9301,"1189 Cedar Ln, San Antonio, GA","6568 Main St, San Antonio, FL",N,Books,affiliate_001,,clean,
TXN-00008268,CUST-000839,178.86,,0.0,succeeded,0.0,,,,,2024-05-04 19:29:00,2024-04-27 19:29:00,226.30.51.136,DEV-160480,CARD-2409183,400000,8681,"6799 Cedar Ln, Houston, OH","7368 Elm St, Phoenix, IL",Y,Electronics,paid_social,,clean,
TXN-00008269,CUST-001450,50.06,,0.0,succeeded,0.0,,,,,2024-06-26 13:14:00,2024-06-23 13:14:00,236.98.223.61,DEV-658117,CARD-7972579,601100,4888,"5195 Elm St, San Jose, FL","9357 Main St, San Jose, OH",Y,Automotive,paid_social,,clean,
TXN-00008270,CUST-001257,93.37,,0.0,succeeded,0.0,,,,,2024-12-08 22:10:00,2024-12-05 22:10:00,242.198.150.161,DEV-862397,CARD-5430682,601100,3762,"300 Park Blvd, San Diego, WA","4148 Oak Ave, Houston, OH",Z,Garden,paid_social,,clean,
TXN-00008271,CUST-001423,381.5,,0.0,succeeded,0.0,,,,,2024-03-06 12:06:00,2024-03-03 12:06:00,181.87.144.218,DEV-345407,CARD-5378894,341111,9646,"8336 Elm St, Los Angeles, OH","4564 Oak Ave, Phoenix, CA",Y,Books,affiliate_001,,clean,
TXN-00008272,CUST-001167,391.84,,0.0,succeeded,0.0,,,,,2024-04-08 18:58:00,2024-04-02 18:58:00,174.78.70.82,DEV-351066,CARD-1018145,370000,8692,"9338 Main St, New York, WA","2468 Elm St, Los Angeles, IL",Y,Beauty,paid_social,,clean,
TXN-00008273,CUST-000423,159.15,,0.0,succeeded,0.0,,,,,2024-08-19 20:44:00,2024-08-16 20:44:00,112.190.96.163,DEV-423792,CARD-9118322,522222,5314,"2778 Oak Ave, Los Angeles, NY","1447 Main St, San Antonio, WA",Z,Garden,organic,,clean,
TXN-00008274,CUST-000563,767.03,,0.0,succeeded,0.0,,,,,2024-06-24 16:36:00,2024-06-18 16:36:00,178.144.15.163,DEV-417901,CARD-1662872,378282,5895,"6874 Oak Ave, Los Angeles, TX","5937 Cedar Ln, Phoenix, WA",Z,Sports,organic,,clean,
TXN-00008275,CUST-001154,244.55,,0.0,succeeded,0.0,,,,,2024-04-21 13:15:00,2024-04-16 13:15:00,22.82.22.222,DEV-807492,CARD-9717660,424242,4991,"8102 Main St, New York, WA","5036 Oak Ave, San Jose, NY",N,Apparel,organic,,clean,
TXN-00008276,CUST-001208,72.9,,0.0,succeeded,0.0,,,,,2024-09-06 19:00:00,2024-09-03 19:00:00,243.172.38.189,DEV-499925,CARD-2146417,370000,7974,"2394 Oak Ave, Philadelphia, TX","4800 Oak Ave, Philadelphia, WA",Y,Toys,paid_social,,clean,
TXN-00008277,CUST-000192,602.83,,0.0,succeeded,0.0,,,,,2024-06-29 13:59:00,2024-06-26 13:59:00,74.176.122.138,DEV-267014,CARD-9331308,411111,8004,"7537 Cedar Ln, San Antonio, TX","6304 Main St, Phoenix, WA",A,Apparel,affiliate_001,,clean,
TXN-00008278,CUST-001209,649.0,,0.0,succeeded,0.0,,,,,2024-08-15 10:18:00,2024-08-09 10:18:00,91.49.34.171,DEV-743496,CARD-5520592,378282,9159,"7609 Cedar Ln, New York, IL","2904 Main St, San Antonio, FL",Z,Apparel,paid_social,,clean,
TXN-00008279,CUST-001805,440.69,,0.0,succeeded,0.0,,,,,2024-12-12 19:36:00,2024-12-10 19:36:00,168.127.81.77,DEV-294044,CARD-7800747,450000,3947,"2250 Elm St, San Jose, NY","5909 Main St, Chicago, NY",N,Automotive,affiliate_001,,clean,
TXN-00008280,CUST-RF003,317.67,,0.0,succeeded,0.0,,,,,2024-08-26 07:09:00,2024-08-24 07:09:00,93.52.166.249,DEV-634090,CARD-5344449,370000,2170,"3592 Oak Ave, San Jose, OH","5732 Park Blvd, Dallas, IL",Y,Electronics,organic,,fraud,refund_abuse
TXN-00008281,CUST-000597,533.71,,0.0,succeeded,0.0,,,,,2024-01-25 21:38:00,2024-01-21 21:38:00,223.232.36.153,DEV-894411,CARD-9557418,512345,8734,"4430 Oak Ave, Chicago, CA","419 Elm St, Los Angeles, OH",Z,Apparel,affiliate_001,,clean,
TXN-00008282,CUST-001873,708.44,,0.0,succeeded,0.0,,,,,2024-09-01 19:21:00,2024-08-26 19:21:00,117.135.40.11,DEV-221993,CARD-8369368,370000,2870,"3008 Park Blvd, San Diego, OH","433 Cedar Ln, Los Angeles, IL",Z,Food,email,,clean,
TXN-00008283,CUST-001429,648.51,,0.0,succeeded,0.0,,,,,2024-12-11 13:02:00,2024-12-07 13:02:00,4.155.149.121,DEV-168755,CARD-1970514,370000,6848,"8124 Main St, Phoenix, CA","2958 Park Blvd, Houston, CA",Z,Beauty,email,,clean,
TXN-00008284,CUST-SY1038,102.63,,0.0,succeeded,0.0,,,,,2025-01-01 15:12:00,2024-12-30 15:12:00,163.192.132.100,DEV-657106,CARD-1123132,601100,7807,"2877 Cedar Ln, Phoenix, NY","9673 Oak Ave, Philadelphia, GA",Y,Electronics,affiliate,AFF-SYNTH-01,fraud,synthetic_transactions
TXN-00008285,CUST-000790,244.74,,0.0,succeeded,0.0,,,,,2024-10-15 02:38:00,2024-10-11 02:38:00,184.142.105.45,DEV-211466,CARD-5667128,522222,8409,"4259 Elm St, San Jose, CA","2022 Elm St, Phoenix, CA",N,Apparel,affiliate_001,,clean,
TXN-00008286,CUST-001531,528.36,,0.0,succeeded,0.0,,,,,2024-12-17 16:57:00,2024-12-10 16:57:00,192.201.107.191,DEV-855386,CARD-3884260,411111,9146,"6341 Elm St, San Jose, CA","5508 Elm St, Dallas, GA",A,Home,paid_social,,clean,
TXN-00008287,CUST-001900,125.11,,0.0,succeeded,0.0,,,,,2024-07-19 13:00:00,2024-07-14 13:00:00,5.82.50.11,DEV-354952,CARD-2781911,424242,9802,"9209 Main St, Philadelphia, FL","5832 Cedar Ln, Los Angeles, NY",Y,Electronics,organic,,clean,
TXN-00008288,CUST-000575,715.06,,0.0,succeeded,0.0,,,,,2024-07-15 11:10:00,2024-07-11 11:10:00,185.243.149.52,DEV-999227,CARD-4130748,400000,8108,"2606 Oak Ave, Houston, WA","3835 Elm St, San Diego, IL",Y,Toys,affiliate_001,,clean,
TXN-00008289,CUST-RF003,83.52,,0.0,succeeded,0.0,,,,,2024-11-28 04:20:00,2024-11-26 04:20:00,34.221.4.88,DEV-646732,CARD-8298143,370000,7081,"3856 Cedar Ln, Los Angeles, WA","2788 Main St, San Jose, NY",Y,Electronics,organic,,fraud,refund_abuse
TXN-00008290,CUST-001466,792.29,,0.0,succeeded,0.0,,,,,2024-09-23 14:19:00,2024-09-19 14:19:00,153.51.176.110,DEV-967825,CARD-2409968,341111,4986,"1586 Oak Ave, Phoenix, TX","5147 Oak Ave, Philadelphia, TX",Z,Beauty,email,,clean,
TXN-00008291,CUST-CT01,0.21,,0.0,failed,0.0,,,,,,2024-08-16 03:56:00,188.191.158.65,DEV-985256,CARD-3742195,378282,8414,"8217 Park Blvd, San Diego, NY","8845 Park Blvd, Chicago, WA",N,,direct,,fraud,card_testing
TXN-00008292,CUST-000084,414.62,,0.0,succeeded,0.0,,,,,2024-08-15 23:02:00,2024-08-10 23:02:00,29.81.213.245,DEV-242066,CARD-3316211,400000,4295,"8568 Elm St, Chicago, GA","9316 Oak Ave, Phoenix, NY",Y,Books,affiliate_001,,clean,
TXN-00008293,CUST-000743,173.24,,0.0,succeeded,0.0,,,,,2024-10-06 20:52:00,2024-10-04 20:52:00,147.144.233.215,DEV-816490,CARD-8852038,400000,3271,"1019 Oak Ave, Chicago, IL","6777 Oak Ave, San Antonio, FL",Z,Books,affiliate_001,,clean,
TXN-00008294,CUST-000428,727.52,,0.0,succeeded,0.0,,,,,2024-06-22 23:18:00,2024-06-17 23:18:00,177.14.212.4,DEV-881441,CARD-1429916,424242,7014,"9568 Park Blvd, Houston, TX","6312 Oak Ave, Philadelphia, FL",Y,Garden,paid_social,,clean,
TXN-00008295,CUST-000078,646.71,,0.0,succeeded,0.0,,,,,2024-09-05 11:02:00,2024-09-03 11:02:00,54.217.147.100,DEV-589791,CARD-1580349,341111,2464,"4416 Cedar Ln, San Antonio, CA","8839 Oak Ave, San Diego, CA",A,Apparel,organic,,clean,
TXN-00008296,CUST-001395,406.46,,0.0,succeeded,0.0,,,,,2024-12-26 01:19:00,2024-12-19 01:19:00,104.80.216.51,DEV-782203,CARD-6031796,411111,3996,"1307 Main St, San Diego, TX","1199 Oak Ave, Dallas, IL",N,Beauty,affiliate_001,,clean,
TXN-00008297,CUST-000036,292.54,,0.0,succeeded,0.0,,,,,2024-06-21 18:40:00,2024-06-19 18:40:00,220.62.34.69,DEV-930634,CARD-5657191,341111,3275,"2667 Cedar Ln, San Diego, TX","8641 Main St, Phoenix, NY",Z,Home,affiliate_001,,clean,
TXN-00008298,CUST-000415,575.12,,0.0,succeeded,0.0,,,,,2024-08-24 07:49:00,2024-08-22 07:49:00,61.175.164.214,DEV-362232,CARD-6333919,512345,9251,"6839 Cedar Ln, San Diego, NY","9332 Elm St, San Diego, GA",A,Beauty,affiliate_001,,clean,
TXN-00008299,CUST-001280,537.83,,0.0,succeeded,0.0,,,,,2024-10-13 22:48:00,2024-10-06 22:48:00,150.242.145.203,DEV-970222,CARD-6295790,378282,6540,"8998 Park Blvd, Houston, WA","7068 Cedar Ln, San Diego, CA",A,Toys,affiliate_001,,clean,
TXN-00008300,CUST-CT02,1.62,,0.0,failed,0.0,,,,,,2024-01-17 13:14:00,184.243.118.180,DEV-499788,CARD-7572357,512345,2457,"4519 Elm St, San Jose, CA","4498 Park Blvd, Houston, WA",N,,direct,,fraud,card_testing
TXN-00008301,CUST-000631,201.31,,0.0,succeeded,0.0,,,,,2024-10-20 19:42:00,2024-10-18 19:42:00,239.44.4.86,DEV-648916,CARD-9434228,370000,4539,"926 Oak Ave, Philadelphia, TX","1421 Park Blvd, Houston, WA",Z,Home,paid_social,,clean,
TXN-00008302,CUST-000176,500.03,,0.0,succeeded,500.03,2024-11-15 11:55:00,,,,2024-11-12 11:55:00,2024-11-07 11:55:00,112.58.17.25,DEV-788177,CARD-7492071,378282,4390,"1784 Oak Ave, Chicago, NY","3115 Cedar Ln, San Antonio, TX",N,Garden,email,,clean,
TXN-00008303,CUST-001782,380.19,,0.0,succeeded,0.0,,,,,2024-02-22 20:01:00,2024-02-19 20:01:00,126.8.20.159,DEV-385209,CARD-4438185,522222,8757,"5750 Elm St, Los Angeles, OH","6752 Oak Ave, San Diego, CA",Z,Toys,organic,,clean,
TXN-00008304,CUST-RF001,93.7,,0.0,succeeded,93.7,2024-07-28 10:32:00,,,,2024-07-28 10:32:00,2024-07-26 10:32:00,123.178.111.90,DEV-237067,CARD-1721699,341111,4793,"3519 Park Blvd, Dallas, GA","2780 Cedar Ln, San Jose, WA",Y,Electronics,organic,,fraud,refund_abuse
TXN-00008305,CUST-001131,23.5,,0.0,succeeded,0.0,,,,,2024-04-14 01:32:00,2024-04-09 01:32:00,203.200.55.187,DEV-421254,CARD-3421691,411111,9556,"8942 Oak Ave, Dallas, CA","7939 Park Blvd, Phoenix, CA",Y,Toys,paid_social,,clean,
TXN-00008306,CUST-000582,455.28,,0.0,succeeded,0.0,,,,,2024-07-05 08:07:00,2024-06-29 08:07:00,149.238.89.65,DEV-998131,CARD-6836458,424242,8637,"1488 Oak Ave, Phoenix, IL","6958 Main St, Philadelphia, WA",N,Beauty,organic,,clean,
TXN-00008307,CUST-BA033,0.84,,0.0,succeeded,0.0,,,,,,2024-08-22 15:09:00,53.37.134.204,DEV-268827,CARD-2984687,555500,5900,"3583 Elm St, San Antonio, WA","3971 Main St, San Antonio, CA",N,,direct,,fraud,bin_attack
TXN-00008308,CUST-000360,511.72,,0.0,succeeded,0.0,,,,,2024-06-16 06:19:00,2024-06-13 06:19:00,36.166.78.134,DEV-226420,CARD-3380905,512345,1671,"9816 Oak Ave, Chicago, CA","6616 Park Blvd, San Jose, WA",N,Beauty,affiliate_001,,clean,
TXN-00008309,CUST-001279,682.86,,0.0,succeeded,0.0,,,,,2024-10-02 18:13:00,2024-09-30 18:13:00,186.154.229.25,DEV-123602,CARD-8322027,378282,4014,"6969 Main St, Philadelphia, WA","2679 Elm St, San Diego, OH",Y,Automotive,affiliate_001,,clean,
TXN-00008310,CUST-SY1017,102.66,,0.0,succeeded,0.0,,,,,2024-09-28 11:09:00,2024-09-26 11:09:00,125.151.28.38,DEV-902026,CARD-9703646,370000,8572,"2010 Oak Ave, Los Angeles, NY","3027 Elm St, San Diego, CA",Y,Automotive,affiliate,AFF-SYNTH-01,fraud,synthetic_transactions
TXN-00008311,CUST-001450,470.6,,0.0,succeeded,0.0,,,,,2024-10-13 14:52:00,2024-10-10 14:52:00,207.198.75.83,DEV-430469,CARD-2756680,512345,3640,"5062 Cedar Ln, San Jose, TX","5874 Oak Ave, Phoenix, WA",A,Toys,organic,,clean,
TXN-00008312,CUST-001889,260.58,,0.0,succeeded,0.0,,,,,2024-09-14 09:28:00,2024-09-10 09:28:00,54.40.215.135,DEV-778957,CARD-7521711,512345,2241,"4108 Park Blvd, Houston, CA","1742 Elm St, Los Angeles, IL",Y,Books,affiliate_001,,clean,
TXN-00008313,CUST-001630,719.82,,0.0,succeeded,0.0,,,,,2024-03-24 17:28:00,2024-03-20 17:28:00,191.107.83.151,DEV-525230,CARD-6472979,411111,3230,"862 Oak Ave, Chicago, GA","3755 Elm St, Dallas, OH",Y,Beauty,organic,,clean,
TXN-00008314,CUST-001125,321.27,,0.0,succeeded,0.0,,,,,2024-04-15 10:44:00,2024-04-11 10:44:00,14.183.108.144,DEV-163544,CARD-3746384,378282,6362,"677 Main St, Chicago, OH","247 Park Blvd, Philadelphia, GA",Z,Apparel,affiliate_001,,clean,
TXN-00008315,CUST-001509,714.87,,0.0,succeeded,0.0,,,,,2024-06-05 18:24:00,2024-06-03 18:24:00,160.188.36.246,DEV-373779,CARD-7646900,400000,8179,"7652 Cedar Ln, Chicago, FL","1845 Park Blvd, Los Angeles, OH",Y,Garden,paid_social,,clean,
TXN-00008316,CUST-001540,162.74,,0.0,succeeded,0.0,,,,,2024-08-21 19:14:00,2024-08-14 19:14:00,216.219.15.230,DEV-255009,CARD-9460678,512345,1800,"9650 Elm St, Philadelphia, IL","9806 Park Blvd, Chicago, OH",Y,Garden,paid_social,,clean,
TXN-00008317,CUST-000294,93.32,,0.0,succeeded,0.0,,,,,2024-04-27 05:22:00,2024-04-25 05:22:00,44.35.181.3,DEV-109425,CARD-8672481,378282,7912,"1956 Cedar Ln, Phoenix, FL","7981 Oak Ave, Chicago, CA",Y,Food,paid_social,,clean,
TXN-00008318,CUST-001806,799.39,,0.0,succeeded,0.0,,,,,2024-01-25 21:54:00,2024-01-22 21:54:00,113.183.248.217,DEV-567613,CARD-8852242,378282,9197,"7853 Oak Ave, Los Angeles, TX","615 Main St, New York, FL",N,Toys,affiliate_001,,clean,
TXN-00008319,CUST-AT000,38.64,,0.0,succeeded,0.0,,,,,2024-05-30 01:43:00,2024-05-27 01:43:00,42.148.118.107,DEV-130548,CARD-2175766,341111,1641,"7823 Oak Ave, New York, OH","7823 Oak Ave, New York, OH",Y,Home,organic,,clean,
TXN-00008320,CUST-000459,119.04,,0.0,succeeded,0.0,,,,,2024-02-23 05:56:00,2024-02-18 05:56:00,109.122.226.25,DEV-191371,CARD-1429375,450000,9450,"2925 Main St, San Antonio, TX","2044 Elm St, New York, OH",Y,Apparel,paid_social,,clean,
TXN-00008321,CUST-001651,221.96,,0.0,succeeded,0.0,,,,,2025-01-01 08:28:00,2024-12-30 08:28:00,115.132.102.91,DEV-121512,CARD-2747535,601100,2709,"667 Oak Ave, Los Angeles, NY","3022 Oak Ave, Los Angeles, IL",Z,Sports,affiliate_001,,clean,
TXN-00008322,CUST-001676,318.37,,0.0,succeeded,0.0,,,,,2024-06-19 09:57:00,2024-06-12 09:57:00,26.55.134.64,DEV-871439,CARD-5828979,341111,8190,"2965 Park Blvd, Chicago, GA","5385 Main St, San Jose, OH",Y,Sports,email,,clean,
TXN-00008323,CUST-000194,421.11,,0.0,succeeded,0.0,,,,,2024-11-19 05:32:00,2024-11-15 05:32:00,58.106.167.92,DEV-957066,CARD-9543273,424242,2785,"9809 Park Blvd, Philadelphia, OH","5106 Park Blvd, Los Angeles, TX",A,Electronics,paid_social,,clean,
TXN-00008324,CUST-001095,742.17,,0.0,succeeded,0.0,,,,,2024-07-19 01:33:00,2024-07-15 01:33:00,243.69.50.215,DEV-285291,CARD-1342501,512345,2493,"5912 Oak Ave, San Antonio, CA","692 Elm St, San Diego, CA",Z,Books,organic,,clean,
TXN-00008325,CUST-001286,564.24,,0.0,succeeded,0.0,,,,,2024-09-18 11:46:00,2024-09-14 11:46:00,239.243.42.249,DEV-544497,CARD-5253817,378282,9056,"1125 Park Blvd, Dallas, NY","6211 Cedar Ln, San Antonio, TX",Z,Books,paid_social,,clean,
TXN-00008326,CUST-001273,487.6,,0.0,succeeded,0.0,,,,,2024-02-16 13:24:00,2024-02-14 13:24:00,216.89.213.143,DEV-247241,CARD-7820413,512345,9030,"3259 Elm St, Chicago, WA","5087 Cedar Ln, Philadelphia, WA",Y,Home,paid_social,,clean,
TXN-00008327,CUST-000783,393.32,,0.0,succeeded,0.0,,,,,2024-06-04 20:48:00,2024-06-01 20:48:00,200.100.235.45,DEV-384223,CARD-8878517,522222,8146,"512 Elm St, Philadelphia, IL","3898 Oak Ave, Los Angeles, WA",Y,Toys,organic,,clean,
TXN-00008328,CUST-001613,743.78,,0.0,succeeded,0.0,,,,,2024-06-21 17:32:00,2024-06-15 17:32:00,37.92.122.146,DEV-901068,CARD-4873468,424242,8410,"7623 Oak Ave, Los Angeles, NY","999 Main St, Philadelphia, OH",Y,Food,affiliate_001,,clean,
TXN-00008329,CUST-000939,86.2,,0.0,succeeded,0.0,,,,,2024-06-03 21:42:00,2024-05-27 21:42:00,45.77.213.5,DEV-258914,CARD-5281260,450000,8830,"4773 Oak Ave, San Jose, GA","2202 Elm St, New York, CA",A,Garden,paid_social,,clean,
TXN-00008330,CUST-000888,425.27,,0.0,succeeded,0.0,,,,,2024-04-03 23:26:00,2024-04-01 23:26:00,69.0.92.81,DEV-526872,CARD-9553145,424242,5083,"6312 Cedar Ln, San Jose, TX","9361 Oak Ave, Chicago, TX",Y,Beauty,organic,,clean,
TXN-00008331,CUST-001618,484.71,,0.0,succeeded,0.0,,,,,2024-05-16 03:47:00,2024-05-13 03:47:00,120.227.99.36,DEV-356368,CARD-2117666,512345,8061,"4173 Main St, Phoenix, IL","6408 Oak Ave, San Jose, FL",N,Home,affiliate_001,,clean,
TXN-00008332,CUST-001198,253.25,,0.0,succeeded,0.0,,,,,2024-03-01 15:54:00,2024-02-24 15:54:00,83.238.93.227,DEV-530639,CARD-9080139,341111,4316,"1718 Cedar Ln, Philadelphia, OH","4197 Park Blvd, Houston, NY",A,Apparel,email,,clean,
TXN-00008333,CUST-001978,280.61,,0.0,succeeded,0.0,,,,,2024-12-08 22:43:00,2024-12-03 22:43:00,230.119.1.244,DEV-348423,CARD-8443232,400000,3040,"3296 Oak Ave, Chicago, IL","7875 Park Blvd, San Jose, IL",A,Toys,organic,,clean,
TXN-00008334,CUST-001165,352.32,,0.0,succeeded,0.0,,,,,2024-12-20 12:19:00,2024-12-14 12:19:00,134.1.241.2,DEV-456951,CARD-8452835,341111,4675,"7102 Elm St, Phoenix, GA","4719 Cedar Ln, Chicago, TX",Y,Home,email,,clean,
TXN-00008335,CUST-000781,732.08,,0.0,succeeded,0.0,,,,,2024-02-09 20:12:00,2024-02-02 20:12:00,191.188.187.130,DEV-836974,CARD-1789863,341111,2616,"6072 Park Blvd, Chicago, FL","192 Main St, Phoenix, IL",N,Automotive,affiliate_001,,clean,
TXN-00008336,CUST-001756,483.8,,0.0,succeeded,0.0,,,,,2024-06-22 22:56:00,2024-06-18 22:56:00,159.86.112.93,DEV-993570,CARD-4113538,370000,1447,"3295 Cedar Ln, Los Angeles, CA","2522 Oak Ave, Philadelphia, WA",Y,Apparel,paid_social,,clean,
TXN-00008337,CUST-000782,499.59,,0.0,succeeded,0.0,,,,,2024-05-26 04:37:00,2024-05-21 04:37:00,183.229.189.246,DEV-852696,CARD-5025587,512345,5179,"4681 Elm St, Dallas, OH","7538 Main St, Phoenix, FL",Z,Beauty,paid_social,,clean,
TXN-00008338,CUST-000806,488.17,,0.0,succeeded,0.0,,,,,2024-01-03 16:34:00,2024-01-01 16:34:00,101.185.180.90,DEV-123387,CARD-8377417,341111,7180,"7481 Cedar Ln, Chicago, GA","7101 Main St, Dallas, GA",Y,Sports,affiliate_001,,clean,
TXN-00008339,CUST-RT000,286.98,,0.0,returned,286.98,2024-06-28 16:54:00,,,,2024-06-28 16:54:00,2024-06-26 16:54:00,195.189.225.103,DEV-264068,CARD-9675503,601100,8518,"6278 Main St, Los Angeles, WA","3035 Park Blvd, Dallas, GA",Y,Apparel,organic,,fraud,return_fraud
TXN-00008340,CUST-001094,275.8,,0.0,succeeded,0.0,,,,,2024-04-23 00:58:00,2024-04-18 00:58:00,217.78.101.225,DEV-323751,CARD-4182766,601100,9651,"8478 Cedar Ln, San Jose, CA","132 Park Blvd, Los Angeles, FL",A,Books,affiliate_001,,clean,
TXN-00008341,CUST-001579,247.05,,0.0,succeeded,0.0,,,,,2024-10-12 20:58:00,2024-10-08 20:58:00,185.79.116.106,DEV-829632,CARD-8442035,450000,3137,"2258 Main St, San Jose, OH","818 Park Blvd, Houston, FL",N,Apparel,email,,clean,
TXN-00008342,CUST-AT000,78.89,,0.0,succeeded,0.0,,,,,2024-09-04 20:57:00,2024-09-01 20:57:00,42.148.118.107,DEV-130548,CARD-2921743,341111,9993,"7823 Oak Ave, New York, OH","7823 Oak Ave, New York, OH",Y,Food,organic,,clean,
TXN-00008343,CUST-001696,563.56,,0.0,succeeded,0.0,,,,,2024-03-03 12:50:00,2024-02-28 12:50:00,125.194.77.24,DEV-191123,CARD-5010769,450000,3485,"3314 Elm St, New York, CA","8586 Park Blvd, San Jose, TX",Y,Electronics,paid_social,,clean,
TXN-00008344,CUST-000363,106.72,,0.0,succeeded,0.0,,,,,2024-09-14 23:06:00,2024-09-12 23:06:00,138.138.205.163,DEV-535930,CARD-2062318,400000,9476,"1688 Park Blvd, Dallas, NY","6785 Oak Ave, New York, CA",A,Toys,organic,,clean,
TXN-00008345,CUST-001887,275.66,,0.0,succeeded,0.0,,,,,2024-02-23 04:48:00,2024-02-19 04:48:00,98.245.71.173,DEV-763376,CARD-1467077,341111,5131,"4150 Main St, San Jose, IL","979 Elm St, San Antonio, TX",N,Sports,affiliate_001,,clean,
TXN-00008346,CUST-001621,371.67,,0.0,succeeded,0.0,,,,,2024-10-31 09:10:00,2024-10-28 09:10:00,38.149.47.47,DEV-685029,CARD-5168350,400000,8254,"3073 Park Blvd, San Diego, CA","4762 Oak Ave, San Antonio, IL",A,Food,organic,,clean,
