application_id,applicant_id,ssn_hash,date_of_birth,ssn_issue_year,ssn_issue_state,application_state,credit_file_age_months,stated_annual_income,application_timestamp,ip_address,device_fingerprint,name_ssn_match_score,address_match_score,phone_tenure_days,email_tenure_days,email_domain,kyc_attempt_count,kyc_result,kyc_start_timestamp,kyc_complete_timestamp,document_type,kyc_failure_reasons,liveness_score,document_auth_score,manual_review_flag,application_status,fraud_label,signal_embedded
APP-00006747,APPL-003892,89bc3855dcc5e3f4,1986-04-18,1987,OH,GA,200,36526.0,2023-10-09 04:43:00,222.218.202.121,DEV-739370,86.8,99.9,2288,2008,outlook.com,1,pass,2023-10-09 04:43:00,2023-10-09 04:47:20,drivers_license,,87.2,93.1,0,pending,clean,
APP-00006748,APPL-005943,8cd654feccbc14d3,1984-10-06,1986,NC,NC,129,41287.0,2024-01-11 08:07:00,10.232.109.160,DEV-200116,98.0,93.3,1528,2961,gmail.com,2,pass,2024-01-11 08:07:00,2024-01-11 08:13:37,state_id,,97.6,93.0,0,approved,clean,
APP-00006749,APPL-000122,a184cae39f1901f2,1978-06-10,1983,WA,CA,185,63271.0,2024-04-12 17:25:00,120.243.7.160,DEV-445343,86.1,74.4,1842,3662,gmail.com,1,pass,2024-04-12 17:25:00,2024-04-12 17:33:40,passport,,99.1,85.7,0,declined,clean,
APP-00006750,APPL-006688,8480b293a3fa4ad9,1966-06-24,1969,NY,IL,232,95029.0,2023-01-12 03:11:00,70.72.11.83,DEV-391731,92.8,74.0,809,499,yahoo.com,2,pass,2023-01-12 03:11:00,2023-01-12 03:14:02,state_id,,93.2,87.4,0,approved,clean,
APP-00006751,APPL-003901,bf748e2db9f5ff54,1989-11-12,1992,CA,IL,171,38413.0,2024-07-01 01:52:00,49.47.179.214,DEV-754867,78.7,70.7,931,290,icloud.com,1,pass,2024-07-01 01:52:00,2024-07-01 02:00:51,state_id,,84.2,91.3,0,declined,clean,
APP-00006752,APPL-003128,109b0ecddca3e4e3,1966-06-03,1971,TX,PA,150,88028.0,2023-02-09 14:47:00,103.87.19.54,DEV-555070,75.7,96.1,2079,1497,hotmail.com,1,pass,2023-02-09 14:47:00,2023-02-09 14:49:42,state_id,,83.5,87.8,0,approved,clean,
APP-00006753,APPL-002430,82a9c5a2395a060d,1999-11-05,2000,OH,IL,205,98680.0,2024-10-17 11:15:00,42.248.171.115,DEV-610610,88.3,79.5,597,3112,gmail.com,1,pass,2024-10-17 11:15:00,2024-10-17 11:18:30,passport,,87.5,82.1,0,pending,clean,
APP-00006754,APPL-002602,a89503aba6fee71b,1965-04-20,1967,WA,IL,186,62967.0,2024-01-10 22:23:00,194.238.105.118,DEV-923042,86.4,86.7,1297,2169,hotmail.com,1,pass,2024-01-10 22:23:00,2024-01-10 22:32:50,state_id,,80.4,84.9,0,pending,clean,
APP-00006755,APPL-000566,3d363c1b7921b034,1985-02-03,1988,IL,OH,125,100776.0,2023-12-21 16:40:00,133.234.23.79,DEV-811761,76.5,71.0,2778,752,icloud.com,1,pass,2023-12-21 16:40:00,2023-12-21 16:47:41,state_id,,92.9,96.6,0,approved,clean,
APP-00006756,APPL-006393,2b6cef14027bee1e,1974-12-22,1978,CA,CA,166,39166.0,2023-12-16 20:46:00,222.196.126.249,DEV-674303,88.1,70.2,2669,354,outlook.com,2,pass,2023-12-16 20:46:00,2023-12-16 20:50:19,state_id,,81.4,96.7,0,approved,clean,
APP-00006757,APPL-004757,ae1c3cdd903dfe19,1981-10-03,1984,GA,OH,74,45143.0,2023-02-01 10:01:00,182.255.72.3,DEV-331695,81.3,72.3,644,3965,hotmail.com,1,pass,2023-02-01 10:01:00,2023-02-01 10:09:44,state_id,,85.0,81.2,0,pending,clean,
APP-00006758,APPL-006708,cf9b8055992a6d89,1962-01-06,1964,OH,CA,42,108327.0,2024-05-11 05:47:00,166.161.27.109,DEV-721168,83.0,90.7,346,3727,yahoo.com,2,pass,2024-05-11 05:47:00,2024-05-11 05:52:57,state_id,,92.8,96.1,0,declined,clean,
APP-00006759,APPL-004436,fd153acd947a9270,1989-12-31,1991,TX,NC,89,44678.0,2023-04-17 19:54:00,143.202.205.91,DEV-550731,75.0,76.8,787,2248,outlook.com,2,pass,2023-04-17 19:54:00,2023-04-17 20:00:13,passport,,93.8,98.9,0,pending,clean,
APP-00006760,APPL-004517,1d6e3a4d57d7719c,1981-09-20,1986,NC,WA,82,99788.0,2023-04-03 19:23:00,78.61.227.90,DEV-245269,95.9,86.5,745,3035,outlook.com,1,pass,2023-04-03 19:23:00,2023-04-03 19:31:20,state_id,,88.6,92.2,0,pending,clean,
APP-00006761,APPL-006861,b09f29259f02c0bb,1973-07-20,1976,OH,PA,72,78405.0,2023-11-15 00:26:00,244.90.32.2,DEV-952840,85.5,93.2,1900,696,icloud.com,1,pass,2023-11-15 00:26:00,2023-11-15 00:35:57,passport,,96.1,87.2,0,approved,clean,
APP-00006762,APPL-006988,4162c9bef96af8d9,1989-03-06,1993,FL,NC,176,47831.0,2024-06-19 20:49:00,215.7.69.121,DEV-401337,75.9,71.9,1604,1288,icloud.com,1,pass,2024-06-19 20:49:00,2024-06-19 20:52:52,state_id,,83.8,96.1,0,approved,clean,
APP-00006763,APPL-001096,4e215631cb0fb176,1986-12-27,1989,OH,CA,80,112693.0,2024-12-10 23:08:00,28.201.30.47,DEV-601295,87.3,72.5,1075,401,outlook.com,1,pass,2024-12-10 23:08:00,2024-12-10 23:12:39,drivers_license,,84.5,99.9,0,approved,clean,
APP-00006764,APPL-006285,104293583effb2c8,1988-05-26,1991,WA,TX,153,47927.0,2024-06-04 16:51:00,131.60.63.92,DEV-523482,79.4,98.4,2610,2056,hotmail.com,1,pass,2024-06-04 16:51:00,2024-06-04 16:57:45,drivers_license,,83.1,87.1,0,approved,clean,
APP-00006765,APPL-005430,3c0a7408f5f1549d,1992-06-14,1996,IL,IL,76,107058.0,2023-04-08 20:52:00,217.6.170.179,DEV-666546,89.4,91.3,213,251,gmail.com,1,pass,2023-04-08 20:52:00,2023-04-08 20:54:15,passport,,87.8,90.9,0,declined,clean,
APP-00006766,APPL-002215,f4c11cef03e86d1a,1969-12-12,1971,TX,GA,40,51580.0,2024-12-19 14:11:00,41.86.12.18,DEV-339419,94.7,70.2,1813,2116,icloud.com,1,pass,2024-12-19 14:11:00,2024-12-19 14:17:18,drivers_license,,91.9,85.9,0,approved,clean,
APP-00006767,APPL-004521,b69ee629e0f05f39,1995-11-10,2000,WA,CA,183,68889.0,2023-06-22 17:34:00,198.24.7.169,DEV-176463,86.8,81.9,2850,1730,gmail.com,1,pass,2023-06-22 17:34:00,2023-06-22 17:41:29,state_id,,87.4,87.3,0,approved,clean,
APP-00006768,APPL-002405,5e86f9155322a6b8,1996-08-28,2001,TX,CA,186,42230.0,2024-04-28 11:33:00,179.35.157.108,DEV-598015,93.9,72.2,2125,2437,icloud.com,1,pass,2024-04-28 11:33:00,2024-04-28 11:35:03,drivers_license,,98.8,85.6,0,approved,clean,
APP-00006769,APPL-001840,a1804a43c668de62,1964-05-12,1968,TX,CA,143,44178.0,2024-10-05 18:53:00,139.9.85.26,DEV-352155,91.0,86.5,1743,1012,gmail.com,1,pass,2024-10-05 18:53:00,2024-10-05 18:56:37,drivers_license,,95.4,85.9,0,approved,clean,
APP-00006770,APPL-001159,ba140c8577ca305a,1987-08-10,1991,PA,NC,150,89080.0,2023-06-15 12:29:00,59.137.228.16,DEV-954476,97.5,94.8,2681,2289,hotmail.com,2,pass,2023-06-15 12:29:00,2023-06-15 12:37:12,state_id,,84.2,85.7,0,approved,clean,
APP-00006771,APPL-004005,f30cf1254857e936,1973-12-10,1978,NC,IL,132,98865.0,2024-10-30 10:49:00,171.234.227.150,DEV-491193,93.8,75.5,2398,3263,icloud.com,2,pass,2024-10-30 10:49:00,2024-10-30 10:57:32,state_id,,84.7,94.1,0,approved,clean,
APP-00006772,APPL-004165,84b59e148ae40ef3,1976-01-17,1980,FL,GA,110,40126.0,2023-01-16 08:17:00,104.98.248.172,DEV-626477,78.2,98.9,2951,1387,outlook.com,1,pass,2023-01-16 08:17:00,2023-01-16 08:23:26,drivers_license,,80.8,95.7,0,declined,clean,
APP-00006773,APPL-001156,c6e375c106e07b69,1975-08-21,1978,CA,TX,148,48600.0,2024-12-27 11:56:00,53.56.36.41,DEV-310321,84.3,74.5,2626,2129,icloud.com,1,pass,2024-12-27 11:56:00,2024-12-27 12:02:47,drivers_license,,80.1,84.6,0,approved,clean,
APP-00006774,APPL-002734,24b9c23a9bfa917f,1964-06-08,1967,GA,IL,143,105842.0,2023-05-10 22:29:00,47.211.238.200,DEV-832067,99.5,73.6,2932,1959,outlook.com,1,pass,2023-05-10 22:29:00,2023-05-10 22:30:39,drivers_license,,99.7,83.3,0,pending,clean,
APP-00006775,APPL-004271,2e22639f2d5656e0,1962-04-16,1964,NC,OH,213,74769.0,2023-02-25 21:38:00,22.214.107.62,DEV-379193,76.1,78.8,2680,1239,icloud.com,2,pass,2023-02-25 21:38:00,2023-02-25 21:39:36,drivers_license,,99.1,91.6,0,approved,clean,
APP-00006776,APPL-007165,5ddcb6dce510f366,1965-08-13,1969,FL,NY,47,75491.0,2024-10-20 18:23:00,174.213.99.193,DEV-928050,86.5,82.2,233,1396,yahoo.com,1,pass,2024-10-20 18:23:00,2024-10-20 18:30:22,state_id,,99.8,88.7,0,pending,clean,
APP-00006777,APPL-007370,3b927af05a0f5724,1963-01-28,1967,FL,CA,231,108745.0,2024-06-12 10:47:00,110.32.55.145,DEV-135259,98.2,73.4,2419,3056,gmail.com,1,pass,2024-06-12 10:47:00,2024-06-12 10:55:24,passport,,84.7,99.7,0,declined,clean,
APP-00006778,APPL-008269,9ff355cb8fa0459f,1974-02-11,1975,NY,GA,210,81871.0,2023-02-28 00:22:00,106.226.160.170,DEV-222934,90.0,88.4,2225,2505,hotmail.com,2,pass,2023-02-28 00:22:00,2023-02-28 00:25:08,state_id,,92.1,94.2,0,declined,clean,
APP-00006779,APPL-006087,6f7d68f5d6a6ed5e,1978-03-23,1981,TX,WA,227,111002.0,2023-07-25 20:22:00,245.182.240.31,DEV-857108,80.9,80.0,1266,2302,hotmail.com,1,pass,2023-07-25 20:22:00,2023-07-25 20:26:46,state_id,,95.0,83.5,0,approved,clean,
APP-00006780,APPL-002850,163404884c83cfce,1999-03-14,2004,GA,IL,56,63368.0,2024-10-31 16:05:00,90.23.38.211,DEV-914586,76.5,92.2,2486,2831,gmail.com,1,pass,2024-10-31 16:05:00,2024-10-31 16:14:34,drivers_license,,89.7,96.5,0,declined,clean,
APP-00006781,APPL-007509,857f074589969169,1998-02-05,2001,PA,PA,179,70312.0,2023-05-21 19:29:00,55.131.115.235,DEV-140176,82.4,71.1,1517,1646,gmail.com,1,pass,2023-05-21 19:29:00,2023-05-21 19:32:12,drivers_license,,84.2,85.3,0,pending,clean,
APP-00006782,APPL-004035,0c29e023018beea7,1982-02-05,1984,GA,WA,49,116598.0,2024-05-17 13:25:00,230.125.38.203,DEV-126732,75.4,98.7,703,745,icloud.com,1,pass,2024-05-17 13:25:00,2024-05-17 13:26:34,drivers_license,,98.9,95.3,0,declined,clean,
APP-00006783,APPL-002742,5943325200a91e67,1963-08-19,1966,IL,WA,200,114507.0,2024-04-15 20:50:00,206.193.196.175,DEV-168799,91.7,77.2,1021,2869,gmail.com,1,pass,2024-04-15 20:50:00,2024-04-15 20:57:44,passport,,96.1,93.4,0,declined,clean,
APP-00006784,APPL-000778,e8faaf878b67dfeb,1975-12-17,1980,TX,IL,112,85144.0,2024-03-20 22:38:00,131.201.67.184,DEV-877835,82.4,99.5,1422,3433,hotmail.com,2,pass,2024-03-20 22:38:00,2024-03-20 22:45:05,passport,,81.9,93.1,0,approved,clean,
APP-00006785,APPL-004738,c035445ae2601551,1992-09-20,1995,WA,OH,166,46728.0,2024-11-04 03:11:00,162.214.31.243,DEV-244314,82.0,93.7,1223,3316,icloud.com,1,pass,2024-11-04 03:11:00,2024-11-04 03:17:00,drivers_license,,88.9,97.0,0,declined,clean,
APP-00006786,APPL-007634,8ff690cfbae1d12c,1988-08-29,1993,OH,CA,237,38088.0,2023-02-28 09:02:00,94.204.248.128,DEV-637033,81.9,72.2,2650,781,gmail.com,2,pass,2023-02-28 09:02:00,2023-02-28 09:07:27,passport,,87.3,90.1,0,approved,clean,
APP-00006787,APPL-002820,b522617d1c73350a,1976-09-07,1979,NC,WA,36,87742.0,2023-11-08 21:04:00,179.237.218.73,DEV-961708,96.3,86.2,761,1982,gmail.com,1,pass,2023-11-08 21:04:00,2023-11-08 21:10:18,drivers_license,,86.6,97.0,0,approved,clean,
APP-00006788,APPL-000919,1afaa8d86b751be0,1983-08-11,1984,NC,IL,239,93759.0,2023-07-04 17:09:00,87.161.138.140,DEV-983496,77.4,72.7,2887,2981,icloud.com,1,pass,2023-07-04 17:09:00,2023-07-04 17:14:19,passport,,93.5,82.2,0,approved,clean,
APP-00006789,APPL-000584,7d061e4d63f21a7b,1977-01-20,1979,PA,FL,40,39315.0,2024-08-04 17:50:00,177.181.2.145,DEV-646430,77.1,85.8,1348,1895,hotmail.com,1,pass,2024-08-04 17:50:00,2024-08-04 17:51:31,state_id,,81.0,90.3,0,pending,clean,
APP-00006790,APPL-007643,bd1f131530bbfeca,1998-05-28,2000,PA,TX,79,62986.0,2024-11-12 21:50:00,44.173.253.231,DEV-668551,84.1,89.3,1163,597,outlook.com,1,pass,2024-11-12 21:50:00,2024-11-12 21:53:01,drivers_license,,87.2,90.8,0,pending,clean,
APP-00006791,APPL-004897,d94d4ac2a6c8027c,1969-11-11,1972,OH,IL,221,116281.0,2024-05-21 02:27:00,206.127.84.234,DEV-998751,99.9,85.8,471,3498,yahoo.com,1,pass,2024-05-21 02:27:00,2024-05-21 02:31:47,passport,,86.7,84.9,0,declined,clean,
APP-00006792,APPL-009310,b309bba1454e6a05,1969-01-08,1970,WA,FL,165,45396.0,2023-12-27 18:50:00,204.251.171.80,DEV-807762,80.7,88.3,1969,349,icloud.com,2,pass,2023-12-27 18:50:00,2023-12-27 18:53:31,drivers_license,,97.7,95.9,0,approved,clean,
APP-00006793,APPL-002942,38d9cabec796bc5c,1975-11-05,1980,FL,CA,154,56297.0,2023-09-03 17:22:00,213.36.16.123,DEV-374180,91.7,78.8,601,357,gmail.com,1,pass,2023-09-03 17:22:00,2023-09-03 17:26:36,passport,,89.2,99.8,0,approved,clean,
APP-00006794,APPL-000913,d3adf27408645c95,1993-05-18,1997,NY,WA,170,78074.0,2023-12-31 16:48:00,123.63.154.9,DEV-337244,76.8,80.2,2504,857,hotmail.com,1,pass,2023-12-31 16:48:00,2023-12-31 16:56:26,passport,,80.1,95.4,0,pending,clean,
APP-00006795,APPL-004976,7d043498252e7032,1965-04-21,1969,IL,CA,76,91947.0,2024-06-25 01:03:00,253.154.72.186,DEV-885905,92.1,95.9,1163,3245,yahoo.com,1,pass,2024-06-25 01:03:00,2024-06-25 01:06:01,state_id,,88.6,91.8,0,pending,clean,
APP-00006796,APPL-008789,44ab87f5b801afd9,1991-04-08,1993,FL,NC,141,36955.0,2023-08-25 05:10:00,1.101.254.191,DEV-837985,77.2,84.9,444,3083,icloud.com,1,pass,2023-08-25 05:10:00,2023-08-25 05:13:53,passport,,94.6,90.3,0,approved,clean,
APP-00006797,APPL-001457,f8cab953c9a4aeb7,1983-12-02,1987,FL,NY,153,86458.0,2023-04-26 15:15:00,248.165.17.89,DEV-815683,93.6,98.7,2632,429,hotmail.com,1,pass,2023-04-26 15:15:00,2023-04-26 15:17:36,passport,,90.7,83.6,0,approved,clean,
APP-00006798,APPL-000173,79a743470323f427,1996-02-19,1997,IL,GA,213,91024.0,2024-02-25 08:50:00,106.160.217.75,DEV-113258,75.5,75.2,866,2143,icloud.com,1,pass,2024-02-25 08:50:00,2024-02-25 08:55:25,drivers_license,,88.9,94.1,0,declined,clean,
APP-00006799,APPL-001364,ece5b6ccf076b445,1980-05-31,1982,TX,NC,211,94490.0,2024-01-12 03:19:00,17.214.122.215,DEV-214209,96.0,95.9,874,2372,gmail.com,1,pass,2024-01-12 03:19:00,2024-01-12 03:23:15,passport,,80.4,99.4,0,declined,clean,
APP-00006800,APPL-009548,afc7c8f04224416c,1991-06-27,1994,PA,WA,121,99915.0,2024-02-05 20:53:00,152.157.240.115,DEV-260841,81.2,98.7,1018,3401,gmail.com,2,pass,2024-02-05 20:53:00,2024-02-05 20:57:22,passport,,87.5,84.8,0,approved,clean,
APP-00006801,APPL-007037,898793a03a0b891b,1977-10-17,1978,NY,NC,44,117101.0,2024-04-13 19:37:00,238.236.232.65,DEV-338790,80.9,93.2,795,1668,icloud.com,2,pass,2024-04-13 19:37:00,2024-04-13 19:41:35,state_id,,97.1,99.5,0,approved,clean,
APP-00006802,APPL-008872,53fad8abef60db40,1972-10-01,1976,TX,NY,72,44571.0,2023-11-03 09:18:00,214.162.81.117,DEV-287654,82.8,75.3,2974,3349,outlook.com,1,pass,2023-11-03 09:18:00,2023-11-03 09:26:21,state_id,,99.6,96.4,0,approved,clean,
APP-00006803,APPL-005596,6ff15628145ab9e4,1964-01-14,1965,NC,NY,211,103004.0,2024-09-30 17:08:00,136.86.78.55,DEV-768191,91.4,81.7,1032,2937,yahoo.com,2,pass,2024-09-30 17:08:00,2024-09-30 17:16:12,drivers_license,,88.7,83.4,0,pending,clean,
APP-00006804,APPL-001790,579cfaddb7ddc888,1997-04-02,1999,FL,NC,79,109774.0,2023-08-27 06:55:00,100.40.220.193,DEV-796586,95.9,86.5,2923,3168,icloud.com,1,pass,2023-08-27 06:55:00,2023-08-27 06:57:55,state_id,,94.7,93.0,0,approved,clean,
APP-00006805,APPL-006049,3cef101ad0012e5a,1974-12-31,1979,NY,TX,184,41833.0,2023-10-02 12:39:00,105.98.236.100,DEV-729652,80.3,95.0,2128,3411,yahoo.com,2,pass,2023-10-02 12:39:00,2023-10-02 12:43:45,drivers_license,,97.2,98.6,0,pending,clean,
APP-00006806,APPL-007452,87c0e8a9221d376e,1993-06-11,1994,CA,FL,61,114938.0,2023-11-01 03:36:00,235.113.169.107,DEV-184918,91.5,83.4,226,3525,gmail.com,1,pass,2023-11-01 03:36:00,2023-11-01 03:44:45,drivers_license,,92.2,99.9,0,pending,clean,
APP-00006807,APPL-000850,30764320164190a9,1966-01-30,1970,GA,WA,103,95605.0,2023-09-13 00:42:00,226.204.132.49,DEV-154458,78.0,96.0,1321,1256,outlook.com,1,pass,2023-09-13 00:42:00,2023-09-13 00:43:41,drivers_license,,86.1,87.2,0,approved,clean,
APP-00006808,APPL-005452,eebd7fef071ca939,1980-06-08,1983,NY,NY,90,86760.0,2023-03-23 07:29:00,166.206.39.16,DEV-471598,81.9,89.9,1915,2981,hotmail.com,1,pass,2023-03-23 07:29:00,2023-03-23 07:36:21,drivers_license,,98.9,90.0,0,approved,clean,
APP-00006809,APPL-007263,b15be19a002a5f38,1998-10-11,1999,CA,OH,232,47370.0,2023-09-22 06:57:00,172.127.135.219,DEV-345991,86.6,73.9,2425,729,outlook.com,1,pass,2023-09-22 06:57:00,2023-09-22 06:59:53,state_id,,86.6,97.8,0,declined,clean,
APP-00006810,APPL-001742,0ccf51d43e1d0d77,1981-02-03,1985,OH,OH,53,72559.0,2024-07-25 22:57:00,106.6.41.80,DEV-420043,86.8,93.2,1069,3396,outlook.com,1,pass,2024-07-25 22:57:00,2024-07-25 23:04:36,state_id,,89.6,83.3,0,pending,clean,
APP-00006811,APPL-005684,41373f9082c7ac6c,1967-10-20,1971,TX,PA,195,87791.0,2023-09-01 01:24:00,157.84.188.224,DEV-265060,87.4,70.3,2491,2050,hotmail.com,2,pass,2023-09-01 01:24:00,2023-09-01 01:30:38,state_id,,96.8,87.8,0,approved,clean,
APP-00006812,APPL-001586,9dfbe97b75e02c7f,1985-02-20,1988,PA,IL,201,83944.0,2023-10-12 16:16:00,197.50.187.112,DEV-452417,88.8,74.5,1625,2905,yahoo.com,1,pass,2023-10-12 16:16:00,2023-10-12 16:23:48,drivers_license,,89.4,92.7,0,approved,clean,
APP-00006813,APPL-003098,27a05f60022b50fd,1980-02-19,1985,IL,CA,140,62008.0,2024-05-11 01:01:00,224.138.136.123,DEV-638803,79.9,80.5,1458,2194,gmail.com,1,pass,2024-05-11 01:01:00,2024-05-11 01:07:00,drivers_license,,95.4,95.8,0,pending,clean,
APP-00006814,APPL-000733,964777e652266db4,1963-02-16,1968,IL,PA,52,37159.0,2024-06-27 18:36:00,140.110.167.239,DEV-332072,79.0,75.4,1600,2517,gmail.com,1,pass,2024-06-27 18:36:00,2024-06-27 18:39:52,state_id,,94.3,89.7,0,declined,clean,
APP-00006815,APPL-008596,793ff508d50eb074,1979-01-12,1984,NC,GA,223,39861.0,2023-12-22 06:42:00,244.240.155.80,DEV-705238,90.8,71.9,2063,1764,icloud.com,1,pass,2023-12-22 06:42:00,2023-12-22 06:44:38,drivers_license,,91.2,81.2,0,pending,clean,
APP-00006816,APPL-000717,ed654bcb5e6e0088,1990-08-15,1992,GA,PA,204,113810.0,2023-04-25 18:00:00,104.33.224.111,DEV-956448,77.1,79.8,2759,2867,outlook.com,1,pass,2023-04-25 18:00:00,2023-04-25 18:05:13,passport,,93.3,94.2,0,declined,clean,
APP-00006817,APPL-005512,cdc6e5fd096873c6,1978-05-20,1983,OH,GA,90,36909.0,2023-02-21 19:16:00,91.117.73.83,DEV-386570,76.2,95.9,2071,1463,outlook.com,1,pass,2023-02-21 19:16:00,2023-02-21 19:21:13,drivers_license,,87.7,98.8,0,approved,clean,
APP-00006818,APPL-001956,2a45241e6c8c4400,1962-05-20,1965,WA,CA,107,113808.0,2023-10-03 08:41:00,138.44.29.183,DEV-872076,84.5,96.1,2188,2088,outlook.com,1,pass,2023-10-03 08:41:00,2023-10-03 08:46:15,drivers_license,,95.9,90.0,0,approved,clean,
APP-00006819,APPL-000987,94e1124170e75860,1989-09-27,1993,PA,NC,145,51208.0,2023-05-19 17:40:00,217.68.129.82,DEV-615462,99.6,73.6,1312,1519,hotmail.com,2,pass,2023-05-19 17:40:00,2023-05-19 17:46:19,state_id,,84.0,92.2,0,approved,clean,
APP-00006820,APPL-006796,d3ee13e67d046639,1993-07-05,1997,WA,PA,215,97423.0,2024-02-04 13:52:00,131.219.157.128,DEV-753867,82.3,70.1,755,2854,gmail.com,1,pass,2024-02-04 13:52:00,2024-02-04 13:54:47,state_id,,84.6,84.1,0,approved,clean,
APP-00006821,APPL-007783,4d2a98b00d78e4a6,1968-08-07,1971,PA,NC,239,69737.0,2024-01-03 17:46:00,70.171.191.160,DEV-639727,80.5,84.6,2184,448,yahoo.com,1,pass,2024-01-03 17:46:00,2024-01-03 17:54:54,state_id,,99.8,93.9,0,approved,clean,
APP-00006822,APPL-004534,5358cf1fc6824270,1986-04-21,1989,CA,NC,186,96019.0,2024-09-04 07:26:00,91.220.84.139,DEV-849705,99.4,89.4,2665,3095,outlook.com,1,pass,2024-09-04 07:26:00,2024-09-04 07:34:01,drivers_license,,88.0,95.4,0,declined,clean,
APP-00006823,APPL-004548,db4119bd7754ca05,1968-11-18,1971,NY,OH,107,70033.0,2023-08-29 08:52:00,215.118.184.27,DEV-918320,91.9,88.3,2088,422,hotmail.com,1,pass,2023-08-29 08:52:00,2023-08-29 08:57:27,drivers_license,,91.1,93.2,0,approved,clean,
APP-00006824,APPL-006799,a588429ad24501ce,1976-03-31,1979,TX,IL,107,95166.0,2023-12-12 14:46:00,58.83.41.26,DEV-889276,83.4,81.4,573,1206,icloud.com,2,pass,2023-12-12 14:46:00,2023-12-12 14:55:51,state_id,,92.7,89.4,0,approved,clean,
APP-00006825,APPL-003171,d836a3c991d4e536,1985-10-19,1989,IL,WA,130,112003.0,2023-06-07 14:43:00,74.96.76.225,DEV-427140,77.3,90.2,1113,3569,outlook.com,2,pass,2023-06-07 14:43:00,2023-06-07 14:50:58,drivers_license,,98.8,82.6,0,approved,clean,
APP-00006826,APPL-008196,4f8b91e6f62985ce,1975-02-16,1976,OH,PA,157,113531.0,2023-05-31 07:58:00,32.96.12.202,DEV-480600,93.3,89.9,254,857,gmail.com,1,pass,2023-05-31 07:58:00,2023-05-31 08:03:45,drivers_license,,89.7,98.1,0,approved,clean,
APP-00006827,APPL-007572,ff0bf6b18273a9a1,1990-08-06,1992,GA,NC,123,82809.0,2024-03-01 03:42:00,136.203.96.109,DEV-405307,83.3,87.2,2362,813,icloud.com,1,pass,2024-03-01 03:42:00,2024-03-01 03:51:04,drivers_license,,89.5,95.0,0,pending,clean,
APP-00006828,APPL-001193,97a7ef7cda485543,1992-07-18,1993,FL,NC,195,66700.0,2023-12-01 13:01:00,133.248.48.146,DEV-852496,78.8,99.5,181,3948,icloud.com,2,pass,2023-12-01 13:01:00,2023-12-01 13:03:40,drivers_license,,83.9,97.0,0,approved,clean,
APP-00006829,APPL-001342,50ac608ec66ba19a,1987-12-04,1992,GA,PA,159,87234.0,2023-08-30 08:27:00,175.104.241.181,DEV-105459,96.5,73.4,1767,683,outlook.com,1,pass,2023-08-30 08:27:00,2023-08-30 08:30:50,passport,,88.0,94.8,0,approved,clean,
APP-00006830,APPL-006328,3c600b550595ebfe,1997-06-07,2001,IL,NC,148,73297.0,2023-09-26 08:12:00,185.147.34.170,DEV-936819,87.7,80.9,2397,1723,hotmail.com,2,pass,2023-09-26 08:12:00,2023-09-26 08:15:52,passport,,88.3,80.6,0,declined,clean,
APP-00006831,APPL-008510,3d35c36b11e860fa,1963-06-05,1964,GA,PA,159,60196.0,2023-01-26 15:13:00,210.145.46.184,DEV-434705,84.5,72.4,2873,3652,outlook.com,1,pass,2023-01-26 15:13:00,2023-01-26 15:17:32,passport,,99.4,95.3,0,approved,clean,
APP-00006832,APPL-008276,8ca5bfeb79af71ac,1964-12-03,1969,FL,OH,220,58271.0,2023-09-18 02:34:00,152.252.184.47,DEV-529796,92.8,74.4,882,292,gmail.com,1,pass,2023-09-18 02:34:00,2023-09-18 02:36:54,passport,,93.6,86.1,0,declined,clean,
APP-00006833,APPL-003866,dca971a85a5a5b1a,1992-05-26,1994,IL,IL,169,52726.0,2023-08-01 15:06:00,90.203.111.72,DEV-929836,90.4,93.5,1084,2020,yahoo.com,1,pass,2023-08-01 15:06:00,2023-08-01 15:07:54,state_id,,85.0,99.9,0,approved,clean,
APP-00006834,APPL-000274,83a48b2efabddc4f,1999-06-10,2002,WA,GA,225,98079.0,2024-06-10 23:19:00,184.250.172.226,DEV-450390,94.1,98.4,1199,3017,hotmail.com,2,pass,2024-06-10 23:19:00,2024-06-10 23:25:58,drivers_license,,80.4,85.3,0,approved,clean,
APP-00006835,APPL-001506,ad768504dd98d5df,1971-09-17,1975,NC,TX,175,49045.0,2023-12-12 10:21:00,234.29.97.253,DEV-885697,95.2,72.3,2706,3633,icloud.com,1,pass,2023-12-12 10:21:00,2023-12-12 10:24:59,state_id,,92.7,80.7,0,approved,clean,
APP-00006836,APPL-005443,51049cc573a450b9,1983-09-22,1985,PA,FL,171,67137.0,2023-02-03 09:23:00,8.68.0.216,DEV-472560,84.7,71.1,699,3462,outlook.com,1,pass,2023-02-03 09:23:00,2023-02-03 09:30:15,drivers_license,,95.7,94.8,0,pending,clean,
APP-00006837,APPL-002614,1b41f9a469922557,1987-07-06,1992,IL,NC,114,113593.0,2023-05-09 10:21:00,109.219.8.119,DEV-487762,98.8,96.2,1227,3876,gmail.com,1,pass,2023-05-09 10:21:00,2023-05-09 10:29:25,passport,,90.6,81.9,0,approved,clean,
